States,Regions,latitude,longitude,Dates,temperature,humidity,Usage
Karnataka,SR,12.57038129,76.91999711,02-09-2020,23.3,89,244.5
Kerala,SR,8.900372741,76.56999263,02-09-2020,24.9,93,80
Tamil Nadu,SR,12.92038576,79.15004187,02-09-2020,25,86,337.3
Pondy,SR,11.93499371,79.83000037,02-09-2020,26.8,88,8.1
Bihar,ER,25.78541445,87.4799727,02-09-2020,28.7,83,73.5
Jharkhand,ER,23.80039349,86.41998572,02-09-2020,26.8,88,21.7
Odisha,ER,19.82042971,85.90001746,02-09-2020,27.3,88,69.9
West Bengal,ER,22.58039044,88.32994665,02-09-2020,27.5,89,111.4
Sikkim,ER,27.3333303,88.6166475,02-09-2020,19.3,92,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,02-09-2020,27.9,80,2.1
Assam,NER,26.7499809,94.21666744,02-09-2020,29.2,82,21.3
Manipur,NER,24.79997072,93.95001705,02-09-2020,25.3,78,2.8
Meghalaya,NER,25.57049217,91.8800142,02-09-2020,20.3,87,5.5
Mizoram,NER,23.71039899,92.72001461,02-09-2020,21.5,90,1.7
Nagaland,NER,25.6669979,94.11657019,02-09-2020,21.3,84,2.2
Tripura,NER,23.83540428,91.27999914,02-09-2020,28.1,85,3.5
Punjab,NR,31.51997398,75.98000281,03-09-2020,27.5,84,101.7
Haryana,NR,28.45000633,77.01999101,03-09-2020,28.5,82,97.2
Rajasthan,NR,26.44999921,74.63998124,03-09-2020,25.2,91,215.6
Delhi,NR,28.6699929,77.23000403,03-09-2020,28.5,84,62.9
UP,NR,27.59998069,78.05000565,03-09-2020,28.7,81,230.3
Uttarakhand,NR,30.32040895,78.05000565,03-09-2020,26.2,84,34.8
HP,NR,31.10002545,77.16659704,03-09-2020,18.2,94,29.4
J&K,NR,33.45,76.24,03-09-2020,0,87,45.7
Chandigarh,NR,30.71999697,76.78000565,03-09-2020,28.2,80,3.3
Chhattisgarh,WR,22.09042035,82.15998734,03-09-2020,26.7,86,85.1
Gujarat,WR,22.2587,71.1924,03-09-2020,26.6,83,354.3
MP,WR,21.30039105,76.13001949,03-09-2020,27.5,77,232
Maharashtra,WR,19.25023195,73.16017493,03-09-2020,27.1,88,491.6
Goa,WR,15.491997,73.81800065,03-09-2020,26.9,88,10.4
DNH,WR,20.26657819,73.0166178,03-09-2020,27.4,85,19.5
Andhra Pradesh,SR,14.7504291,78.57002559,03-09-2020,27.2,82,199.5
Telangana,SR,18.1124,79.0193,03-09-2020,26.7,82,247.3
Karnataka,SR,12.57038129,76.91999711,03-09-2020,23.6,84,251.9
Kerala,SR,8.900372741,76.56999263,03-09-2020,25.7,89,79.2
Tamil Nadu,SR,12.92038576,79.15004187,03-09-2020,24.8,88,336.3
Pondy,SR,11.93499371,79.83000037,03-09-2020,27.4,83,8
Bihar,ER,25.78541445,87.4799727,03-09-2020,29.1,84,73.5
Jharkhand,ER,23.80039349,86.41998572,03-09-2020,27.5,84,20.3
Odisha,ER,19.82042971,85.90001746,03-09-2020,27.9,86,69.3
West Bengal,ER,22.58039044,88.32994665,03-09-2020,27.9,88,115.5
Sikkim,ER,27.3333303,88.6166475,03-09-2020,19.4,90,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,03-09-2020,27.1,87,2.1
Assam,NER,26.7499809,94.21666744,03-09-2020,28.7,86,22.5
Manipur,NER,24.79997072,93.95001705,03-09-2020,24.9,83,2.6
Meghalaya,NER,25.57049217,91.8800142,03-09-2020,20.6,86,5.9
Mizoram,NER,23.71039899,92.72001461,03-09-2020,21.8,90,1.6
Nagaland,NER,25.6669979,94.11657019,03-09-2020,21.1,89,2.1
Tripura,NER,23.83540428,91.27999914,03-09-2020,28.8,80,3.5
Punjab,NR,31.51997398,75.98000281,04-09-2020,27.6,82,91.6
Haryana,NR,28.45000633,77.01999101,04-09-2020,29,80,87.6
Rajasthan,NR,26.44999921,74.63998124,04-09-2020,24.9,91,153.3
Delhi,NR,28.6699929,77.23000403,04-09-2020,28.9,82,64.4
UP,NR,27.59998069,78.05000565,04-09-2020,28.9,82,209.5
Uttarakhand,NR,30.32040895,78.05000565,04-09-2020,26.3,82,32.9
HP,NR,31.10002545,77.16659704,04-09-2020,17.8,95,29.6
J&K,NR,33.45,76.24,04-09-2020,-0.6,89,46.8
Chandigarh,NR,30.71999697,76.78000565,04-09-2020,28.2,78,3.5
Chhattisgarh,WR,22.09042035,82.15998734,04-09-2020,27.8,86,83.5
Gujarat,WR,22.2587,71.1924,04-09-2020,27.7,79,345.3
MP,WR,21.30039105,76.13001949,04-09-2020,28.1,76,220.7
Maharashtra,WR,19.25023195,73.16017493,04-09-2020,27.7,88,486.1
Goa,WR,15.491997,73.81800065,04-09-2020,26.8,89,10.4
DNH,WR,20.26657819,73.0166178,04-09-2020,28.2,85,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,04-09-2020,28.1,77,194.7
Telangana,SR,18.1124,79.0193,04-09-2020,27.3,78,244.1
Karnataka,SR,12.57038129,76.91999711,04-09-2020,24.6,83,248.5
Kerala,SR,8.900372741,76.56999263,04-09-2020,26.7,86,79.4
Tamil Nadu,SR,12.92038576,79.15004187,04-09-2020,25.3,85,339.7
Pondy,SR,11.93499371,79.83000037,04-09-2020,27.4,85,8.5
Bihar,ER,25.78541445,87.4799727,04-09-2020,29.8,81,67.3
Jharkhand,ER,23.80039349,86.41998572,04-09-2020,28.5,83,21
Odisha,ER,19.82042971,85.90001746,04-09-2020,28.9,82,67.8
West Bengal,ER,22.58039044,88.32994665,04-09-2020,28.8,84,114
Sikkim,ER,27.3333303,88.6166475,04-09-2020,19.7,89,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,04-09-2020,26.4,90,2.2
Assam,NER,26.7499809,94.21666744,04-09-2020,28.1,86,22.5
Manipur,NER,24.79997072,93.95001705,04-09-2020,25.3,85,2.6
Meghalaya,NER,25.57049217,91.8800142,04-09-2020,20.8,83,5.7
Mizoram,NER,23.71039899,92.72001461,04-09-2020,22.9,86,1.7
Nagaland,NER,25.6669979,94.11657019,04-09-2020,20.6,91,2.2
Tripura,NER,23.83540428,91.27999914,04-09-2020,29.4,81,3.6
Punjab,NR,31.51997398,75.98000281,05-09-2020,27.5,82,97.3
Haryana,NR,28.45000633,77.01999101,05-09-2020,28.1,85,99.1
Rajasthan,NR,26.44999921,74.63998124,05-09-2020,26.1,86,193.9
Delhi,NR,28.6699929,77.23000403,05-09-2020,28.5,86,59.9
UP,NR,27.59998069,78.05000565,05-09-2020,28.7,85,218.8
Uttarakhand,NR,30.32040895,78.05000565,05-09-2020,25.8,84,34.6
HP,NR,31.10002545,77.16659704,05-09-2020,17.6,93,30.5
J&K,NR,33.45,76.24,05-09-2020,-0.9,88,49.2
Chandigarh,NR,30.71999697,76.78000565,05-09-2020,27.5,83,3.5
Chhattisgarh,WR,22.09042035,82.15998734,05-09-2020,27.7,86,72.2
Gujarat,WR,22.2587,71.1924,05-09-2020,28,78,344
MP,WR,21.30039105,76.13001949,05-09-2020,28.1,80,221.5
Maharashtra,WR,19.25023195,73.16017493,05-09-2020,28.2,86,486.1
Goa,WR,15.491997,73.81800065,05-09-2020,27.3,87,10.4
DNH,WR,20.26657819,73.0166178,05-09-2020,28.2,87,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,05-09-2020,28.8,74,185.7
Telangana,SR,18.1124,79.0193,05-09-2020,27.3,82,237.6
Karnataka,SR,12.57038129,76.91999711,05-09-2020,24.9,84,247.7
Kerala,SR,8.900372741,76.56999263,05-09-2020,26.1,89,79.5
Tamil Nadu,SR,12.92038576,79.15004187,05-09-2020,26,81,332.2
Pondy,SR,11.93499371,79.83000037,05-09-2020,27.7,85,8.2
Bihar,ER,25.78541445,87.4799727,05-09-2020,29.5,84,64.8
Jharkhand,ER,23.80039349,86.41998572,05-09-2020,28.7,84,20.9
Odisha,ER,19.82042971,85.90001746,05-09-2020,29.2,82,68.6
West Bengal,ER,22.58039044,88.32994665,05-09-2020,29.4,83,109.7
Sikkim,ER,27.3333303,88.6166475,05-09-2020,19.4,91,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,05-09-2020,25.7,91,2.3
Assam,NER,26.7499809,94.21666744,05-09-2020,27.7,89,22.2
Manipur,NER,24.79997072,93.95001705,05-09-2020,24.7,86,2.7
Meghalaya,NER,25.57049217,91.8800142,05-09-2020,20.7,84,5.9
Mizoram,NER,23.71039899,92.72001461,05-09-2020,22,90,1.6
Nagaland,NER,25.6669979,94.11657019,05-09-2020,20.5,88,2.2
Tripura,NER,23.83540428,91.27999914,05-09-2020,29.3,80,3.6
Punjab,NR,31.51997398,75.98000281,01-10-2020,26,57,93.8
Haryana,NR,28.45000633,77.01999101,01-10-2020,28,53,93.2
Rajasthan,NR,26.44999921,74.63998124,01-10-2020,27.8,54,201.1
Delhi,NR,28.6699929,77.23000403,01-10-2020,27.6,58,58.2
UP,NR,27.59998069,78.05000565,01-10-2020,29,50,232.1
Uttarakhand,NR,30.32040895,78.05000565,01-10-2020,26.1,64,33.8
HP,NR,31.10002545,77.16659704,01-10-2020,16.1,61,27.5
J&K,NR,33.45,76.24,01-10-2020,-5.6,45,47.4
Chandigarh,NR,30.71999697,76.78000565,01-10-2020,27.8,48,3.1
Chhattisgarh,WR,22.09042035,82.15998734,01-10-2020,27.1,74,81.2
Gujarat,WR,22.2587,71.1924,01-10-2020,26.4,78,335.6
MP,WR,21.30039105,76.13001949,01-10-2020,26.9,75,221
Maharashtra,WR,19.25023195,73.16017493,01-10-2020,26.7,84,471.5
Goa,WR,15.491997,73.81800065,01-10-2020,26.4,86,9.2
DNH,WR,20.26657819,73.0166178,01-10-2020,26.6,82,19
Andhra Pradesh,SR,14.7504291,78.57002559,01-10-2020,25.9,82,182.4
Telangana,SR,18.1124,79.0193,01-10-2020,26.1,82,226.7
Karnataka,SR,12.57038129,76.91999711,01-10-2020,23.8,74,237.4
Kerala,SR,8.900372741,76.56999263,01-10-2020,25.8,90,73.9
Tamil Nadu,SR,12.92038576,79.15004187,01-10-2020,26,72,309.7
Pondy,SR,11.93499371,79.83000037,01-10-2020,28.7,74,7.4
Bihar,ER,25.78541445,87.4799727,01-10-2020,28.1,88,71.1
Jharkhand,ER,23.80039349,86.41998572,01-10-2020,26.9,90,22.5
Odisha,ER,19.82042971,85.90001746,01-10-2020,26.1,92,71.4
West Bengal,ER,22.58039044,88.32994665,01-10-2020,27.7,91,104.9
Sikkim,ER,27.3333303,88.6166475,01-10-2020,18.9,85,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,01-10-2020,26.2,82,2.3
Assam,NER,26.7499809,94.21666744,01-10-2020,28,86,21
Manipur,NER,24.79997072,93.95001705,01-10-2020,24.7,85,2.7
Meghalaya,NER,25.57049217,91.8800142,01-10-2020,20,93,5.7
Mizoram,NER,23.71039899,92.72001461,01-10-2020,21.3,91,1.7
Nagaland,NER,25.6669979,94.11657019,01-10-2020,20.3,92,2.2
Tripura,NER,23.83540428,91.27999914,01-10-2020,27.6,89,3.4
Punjab,NR,31.51997398,75.98000281,02-10-2020,25.7,59,290.1
Haryana,NR,28.45000633,77.01999101,02-10-2020,27.7,56,228.1
Rajasthan,NR,26.44999921,74.63998124,02-10-2020,27.7,49,247.9
Delhi,NR,28.6699929,77.23000403,02-10-2020,27.6,63,145.2
UP,NR,27.59998069,78.05000565,02-10-2020,28.7,55,454.3
Uttarakhand,NR,30.32040895,78.05000565,02-10-2020,24.6,74,46.5
HP,NR,31.10002545,77.16659704,02-10-2020,15.9,63,29.6
J&K,NR,33.45,76.24,02-10-2020,-6.2,52,44.4
Chandigarh,NR,30.71999697,76.78000565,02-10-2020,27,50,7.2
Chhattisgarh,WR,22.09042035,82.15998734,02-10-2020,27.4,77,80.8
Gujarat,WR,22.2587,71.1924,02-10-2020,27.3,75,330.7
MP,WR,21.30039105,76.13001949,02-10-2020,27.3,71,172.7
Maharashtra,WR,19.25023195,73.16017493,02-10-2020,26.8,85,376.7
Goa,WR,15.491997,73.81800065,02-10-2020,26.5,88,10
DNH,WR,20.26657819,73.0166178,02-10-2020,26.8,87,17.4
Andhra Pradesh,SR,14.7504291,78.57002559,02-10-2020,28.2,72,169.9
Telangana,SR,18.1124,79.0193,02-10-2020,26.9,73,144.8
Karnataka,SR,12.57038129,76.91999711,02-10-2020,24.2,76,184.6
Kerala,SR,8.900372741,76.56999263,02-10-2020,26.1,87,76.4
Tamil Nadu,SR,12.92038576,79.15004187,02-10-2020,27.5,64,334.9
Pondy,SR,11.93499371,79.83000037,02-10-2020,29,74,8.4
Bihar,ER,25.78541445,87.4799727,02-10-2020,28,89,104.7
Jharkhand,ER,23.80039349,86.41998572,02-10-2020,26.5,90,23.4
Odisha,ER,19.82042971,85.90001746,02-10-2020,26.8,91,76.5
West Bengal,ER,22.58039044,88.32994665,02-10-2020,27.5,89,167.6
Sikkim,ER,27.3333303,88.6166475,02-10-2020,18.8,84,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,02-10-2020,25.5,89,2.3
Assam,NER,26.7499809,94.21666744,02-10-2020,26.9,89,33
Manipur,NER,24.79997072,93.95001705,02-10-2020,24,89,2.5
Meghalaya,NER,25.57049217,91.8800142,02-10-2020,19.9,93,5.6
Mizoram,NER,23.71039899,92.72001461,02-10-2020,21.1,93,1.9
Nagaland,NER,25.6669979,94.11657019,02-10-2020,20.3,93,2.3
Tripura,NER,23.83540428,91.27999914,02-10-2020,28,87,5.3
Punjab,NR,31.51997398,75.98000281,03-10-2020,24.9,58,282.1
Haryana,NR,28.45000633,77.01999101,03-10-2020,27.2,55,223.9
Rajasthan,NR,26.44999921,74.63998124,03-10-2020,27.7,48,237.5
Delhi,NR,28.6699929,77.23000403,03-10-2020,26.8,60,147.1
UP,NR,27.59998069,78.05000565,03-10-2020,28.1,53,441.3
Uttarakhand,NR,30.32040895,78.05000565,03-10-2020,24.8,68,45.4
HP,NR,31.10002545,77.16659704,03-10-2020,15.8,68,30.6
J&K,NR,33.45,76.24,03-10-2020,-5.1,41,45.6
Chandigarh,NR,30.71999697,76.78000565,03-10-2020,26.5,51,7.2
Chhattisgarh,WR,22.09042035,82.15998734,03-10-2020,26.5,85,73.1
Gujarat,WR,22.2587,71.1924,03-10-2020,27.1,75,339
MP,WR,21.30039105,76.13001949,03-10-2020,27.9,64,167.2
Maharashtra,WR,19.25023195,73.16017493,03-10-2020,26.7,90,380.3
Goa,WR,15.491997,73.81800065,03-10-2020,25.6,91,10
DNH,WR,20.26657819,73.0166178,03-10-2020,27.4,88,17.8
Andhra Pradesh,SR,14.7504291,78.57002559,03-10-2020,28.5,72,171.9
Telangana,SR,18.1124,79.0193,03-10-2020,27.6,64,145.5
Karnataka,SR,12.57038129,76.91999711,03-10-2020,24.5,76,192.6
Kerala,SR,8.900372741,76.56999263,03-10-2020,26.1,87,77.1
Tamil Nadu,SR,12.92038576,79.15004187,03-10-2020,27.6,65,339.7
Pondy,SR,11.93499371,79.83000037,03-10-2020,29.5,69,8.7
Bihar,ER,25.78541445,87.4799727,03-10-2020,27.3,90,92.6
Jharkhand,ER,23.80039349,86.41998572,03-10-2020,26.2,91,20.2
Odisha,ER,19.82042971,85.90001746,03-10-2020,27,91,74.6
West Bengal,ER,22.58039044,88.32994665,03-10-2020,27.7,90,164.7
Sikkim,ER,27.3333303,88.6166475,03-10-2020,18.7,89,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,03-10-2020,24.9,89,2.2
Assam,NER,26.7499809,94.21666744,03-10-2020,26.7,89,31.7
Manipur,NER,24.79997072,93.95001705,03-10-2020,24.1,89,2.6
Meghalaya,NER,25.57049217,91.8800142,03-10-2020,19.6,96,6
Mizoram,NER,23.71039899,92.72001461,03-10-2020,21.3,93,1.7
Nagaland,NER,25.6669979,94.11657019,03-10-2020,20,93,2.2
Tripura,NER,23.83540428,91.27999914,03-10-2020,28.1,87,4.8
Punjab,NR,31.51997398,75.98000281,04-10-2020,25,57,300
Haryana,NR,28.45000633,77.01999101,04-10-2020,26.8,49,237.2
Rajasthan,NR,26.44999921,74.63998124,04-10-2020,27.9,46,242.7
Delhi,NR,28.6699929,77.23000403,04-10-2020,26,60,145.3
UP,NR,27.59998069,78.05000565,04-10-2020,27.2,49,433.9
Uttarakhand,NR,30.32040895,78.05000565,04-10-2020,25.2,66,47
HP,NR,31.10002545,77.16659704,04-10-2020,16,70,31.8
J&K,NR,33.45,76.24,04-10-2020,-6.6,45,45.9
Chandigarh,NR,30.71999697,76.78000565,04-10-2020,26.7,52,7.4
Chhattisgarh,WR,22.09042035,82.15998734,04-10-2020,25.8,90,73.8
Gujarat,WR,22.2587,71.1924,04-10-2020,26.8,73,331.1
MP,WR,21.30039105,76.13001949,04-10-2020,27.9,59,156.6
Maharashtra,WR,19.25023195,73.16017493,04-10-2020,26.1,92,387
Goa,WR,15.491997,73.81800065,04-10-2020,25.9,89,10
DNH,WR,20.26657819,73.0166178,04-10-2020,26.7,88,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,04-10-2020,27.8,72,171.4
Telangana,SR,18.1124,79.0193,04-10-2020,27.2,64,146.3
Karnataka,SR,12.57038129,76.91999711,04-10-2020,23.6,76,195.9
Kerala,SR,8.900372741,76.56999263,04-10-2020,25.9,85,75.2
Tamil Nadu,SR,12.92038576,79.15004187,04-10-2020,27.4,63,342.8
Pondy,SR,11.93499371,79.83000037,04-10-2020,28.9,67,8.9
Bihar,ER,25.78541445,87.4799727,04-10-2020,27.6,90,99.3
Jharkhand,ER,23.80039349,86.41998572,04-10-2020,26.9,88,21.9
Odisha,ER,19.82042971,85.90001746,04-10-2020,27.1,91,80.4
West Bengal,ER,22.58039044,88.32994665,04-10-2020,27.8,90,164.8
Sikkim,ER,27.3333303,88.6166475,04-10-2020,18.8,87,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,04-10-2020,25,91,2.2
Assam,NER,26.7499809,94.21666744,04-10-2020,27,89,30.9
Manipur,NER,24.79997072,93.95001705,04-10-2020,24.3,88,2.4
Meghalaya,NER,25.57049217,91.8800142,04-10-2020,20,93,6.2
Mizoram,NER,23.71039899,92.72001461,04-10-2020,21.2,92,1.7
Nagaland,NER,25.6669979,94.11657019,04-10-2020,19.9,92,2.6
Tripura,NER,23.83540428,91.27999914,04-10-2020,28.1,88,5
Punjab,NR,31.51997398,75.98000281,05-10-2020,24.8,59,289.9
Haryana,NR,28.45000633,77.01999101,05-10-2020,26.4,50,208.2
Rajasthan,NR,26.44999921,74.63998124,05-10-2020,27.4,44,237.3
Delhi,NR,28.6699929,77.23000403,05-10-2020,26.2,56,139.2
UP,NR,27.59998069,78.05000565,05-10-2020,27.5,48,441.2
Uttarakhand,NR,30.32040895,78.05000565,05-10-2020,25.6,62,45.2
HP,NR,31.10002545,77.16659704,05-10-2020,15.9,64,30
J&K,NR,33.45,76.24,05-10-2020,-5.9,38,41.6
Chandigarh,NR,30.71999697,76.78000565,05-10-2020,27.1,48,6.1
Chhattisgarh,WR,22.09042035,82.15998734,05-10-2020,26.2,89,79.8
Gujarat,WR,22.2587,71.1924,05-10-2020,26.8,71,318.1
MP,WR,21.30039105,76.13001949,05-10-2020,27.2,64,161.1
Maharashtra,WR,19.25023195,73.16017493,05-10-2020,26.7,89,392.8
Goa,WR,15.491997,73.81800065,05-10-2020,26.2,88,10
DNH,WR,20.26657819,73.0166178,05-10-2020,26.7,86,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,05-10-2020,28.4,67,179.4
Telangana,SR,18.1124,79.0193,05-10-2020,27.1,62,152.5
Karnataka,SR,12.57038129,76.91999711,05-10-2020,24,76,195.4
Kerala,SR,8.900372741,76.56999263,05-10-2020,26.2,82,73.4
Tamil Nadu,SR,12.92038576,79.15004187,05-10-2020,27.7,62,346.7
Pondy,SR,11.93499371,79.83000037,05-10-2020,29.4,69,9.4
Bihar,ER,25.78541445,87.4799727,05-10-2020,27.5,91,106.2
Jharkhand,ER,23.80039349,86.41998572,05-10-2020,26.8,89,22.7
Odisha,ER,19.82042971,85.90001746,05-10-2020,27.1,90,81.6
West Bengal,ER,22.58039044,88.32994665,05-10-2020,27.4,91,176.1
Sikkim,ER,27.3333303,88.6166475,05-10-2020,18.3,89,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,05-10-2020,25.2,89,2.4
Assam,NER,26.7499809,94.21666744,05-10-2020,26.9,90,35
Manipur,NER,24.79997072,93.95001705,05-10-2020,24.1,88,2.5
Meghalaya,NER,25.57049217,91.8800142,05-10-2020,19.5,92,5.9
Mizoram,NER,23.71039899,92.72001461,05-10-2020,20.9,95,1.7
Nagaland,NER,25.6669979,94.11657019,05-10-2020,20,93,2.5
Tripura,NER,23.83540428,91.27999914,05-10-2020,27.3,89,5.1
Punjab,NR,31.51997398,75.98000281,01-11-2020,21.5,48,284.4
Haryana,NR,28.45000633,77.01999101,01-11-2020,19.9,35,205.8
Rajasthan,NR,26.44999921,74.63998124,01-11-2020,21.9,29,220.9
Delhi,NR,28.6699929,77.23000403,01-11-2020,20.9,36,126.4
UP,NR,27.59998069,78.05000565,01-11-2020,22.6,29,403
Uttarakhand,NR,30.32040895,78.05000565,01-11-2020,21.7,63,45.1
HP,NR,31.10002545,77.16659704,01-11-2020,12.1,71,29.9
J&K,NR,33.45,76.24,01-11-2020,-11.7,65,41.9
Chandigarh,NR,30.71999697,76.78000565,01-11-2020,22.8,43,6.5
Chhattisgarh,WR,22.09042035,82.15998734,01-11-2020,25.3,53,81.1
Gujarat,WR,22.2587,71.1924,01-11-2020,26.4,32,322.7
MP,WR,21.30039105,76.13001949,01-11-2020,25.1,48,157.7
Maharashtra,WR,19.25023195,73.16017493,01-11-2020,26.8,66,386.3
Goa,WR,15.491997,73.81800065,01-11-2020,27.6,83,10
DNH,WR,20.26657819,73.0166178,01-11-2020,27,62,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,01-11-2020,28.4,60,169.3
Telangana,SR,18.1124,79.0193,01-11-2020,24.2,63,152.5
Karnataka,SR,12.57038129,76.91999711,01-11-2020,24.3,73,191.5
Kerala,SR,8.900372741,76.56999263,01-11-2020,26.5,86,72.8
Tamil Nadu,SR,12.92038576,79.15004187,01-11-2020,25.8,68,347.2
Pondy,SR,11.93499371,79.83000037,01-11-2020,27.3,79,9.5
Bihar,ER,25.78541445,87.4799727,01-11-2020,27.3,77,107.8
Jharkhand,ER,23.80039349,86.41998572,01-11-2020,26.6,62,23.4
Odisha,ER,19.82042971,85.90001746,01-11-2020,27.2,81,81
West Bengal,ER,22.58039044,88.32994665,01-11-2020,26.6,89,177.9
Sikkim,ER,27.3333303,88.6166475,01-11-2020,15.7,63,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,01-11-2020,23.6,82,2.2
Assam,NER,26.7499809,94.21666744,01-11-2020,25.2,86,34
Manipur,NER,24.79997072,93.95001705,01-11-2020,22,90,2.6
Meghalaya,NER,25.57049217,91.8800142,01-11-2020,17.8,95,5.8
Mizoram,NER,23.71039899,92.72001461,01-11-2020,19.2,98,2
Nagaland,NER,25.6669979,94.11657019,01-11-2020,18.3,94,2.2
Tripura,NER,23.83540428,91.27999914,01-11-2020,26.3,85,5.6
Punjab,NR,31.51997398,75.98000281,02-11-2020,20.5,49,271.4
Haryana,NR,28.45000633,77.01999101,02-11-2020,20.1,34,210.4
Rajasthan,NR,26.44999921,74.63998124,02-11-2020,22.8,24,218.1
Delhi,NR,28.6699929,77.23000403,02-11-2020,21,35,122.3
UP,NR,27.59998069,78.05000565,02-11-2020,22.1,27,364.9
Uttarakhand,NR,30.32040895,78.05000565,02-11-2020,20.3,70,44.2
HP,NR,31.10002545,77.16659704,02-11-2020,11.1,71,29.9
J&K,NR,33.45,76.24,02-11-2020,-12.2,40,41
Chandigarh,NR,30.71999697,76.78000565,02-11-2020,22.5,41,6
Chhattisgarh,WR,22.09042035,82.15998734,02-11-2020,25.2,51,77.9
Gujarat,WR,22.2587,71.1924,02-11-2020,26.1,33,321.8
MP,WR,21.30039105,76.13001949,02-11-2020,25.5,44,154.9
Maharashtra,WR,19.25023195,73.16017493,02-11-2020,27.5,70,382.6
Goa,WR,15.491997,73.81800065,02-11-2020,27.1,83,10
DNH,WR,20.26657819,73.0166178,02-11-2020,27.5,61,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,02-11-2020,28.6,61,179.4
Telangana,SR,18.1124,79.0193,02-11-2020,25,63,150.4
Karnataka,SR,12.57038129,76.91999711,02-11-2020,24.6,78,183.5
Kerala,SR,8.900372741,76.56999263,02-11-2020,26.5,85,72.7
Tamil Nadu,SR,12.92038576,79.15004187,02-11-2020,26.2,71,336.3
Pondy,SR,11.93499371,79.83000037,02-11-2020,27.6,78,9.5
Bihar,ER,25.78541445,87.4799727,02-11-2020,26.9,69,101.6
Jharkhand,ER,23.80039349,86.41998572,02-11-2020,26.2,55,22.6
Odisha,ER,19.82042971,85.90001746,02-11-2020,27.2,86,79.7
West Bengal,ER,22.58039044,88.32994665,02-11-2020,26.7,85,161.8
Sikkim,ER,27.3333303,88.6166475,02-11-2020,16,77,1
Arunachal Pradesh,NER,27.10039878,93.61660071,02-11-2020,23,85,2.1
Assam,NER,26.7499809,94.21666744,02-11-2020,25.2,89,30.9
Manipur,NER,24.79997072,93.95001705,02-11-2020,22,90,2.3
Meghalaya,NER,25.57049217,91.8800142,02-11-2020,17.8,91,5.6
Mizoram,NER,23.71039899,92.72001461,02-11-2020,19.4,94,1.7
Nagaland,NER,25.6669979,94.11657019,02-11-2020,17.8,94,2
Tripura,NER,23.83540428,91.27999914,02-11-2020,25.8,87,5.2
Punjab,NR,31.51997398,75.98000281,03-11-2020,20.2,54,270
Haryana,NR,28.45000633,77.01999101,03-11-2020,20.9,36,199.5
Rajasthan,NR,26.44999921,74.63998124,03-11-2020,21.5,28,201.3
Delhi,NR,28.6699929,77.23000403,03-11-2020,21.1,39,119.6
UP,NR,27.59998069,78.05000565,03-11-2020,21.5,31,377.9
Uttarakhand,NR,30.32040895,78.05000565,03-11-2020,20,68,42.2
HP,NR,31.10002545,77.16659704,03-11-2020,10.9,68,25
J&K,NR,33.45,76.24,03-11-2020,-12.8,57,43
Chandigarh,NR,30.71999697,76.78000565,03-11-2020,22.2,43,5.6
Chhattisgarh,WR,22.09042035,82.15998734,03-11-2020,24.2,51,79
Gujarat,WR,22.2587,71.1924,03-11-2020,25.9,36,305.1
MP,WR,21.30039105,76.13001949,03-11-2020,24.6,47,157.1
Maharashtra,WR,19.25023195,73.16017493,03-11-2020,27.7,68,367.1
Goa,WR,15.491997,73.81800065,03-11-2020,26.8,77,10.5
DNH,WR,20.26657819,73.0166178,03-11-2020,28.1,53,17.3
Andhra Pradesh,SR,14.7504291,78.57002559,03-11-2020,29,62,175.1
Telangana,SR,18.1124,79.0193,03-11-2020,24.6,66,147.3
Karnataka,SR,12.57038129,76.91999711,03-11-2020,24.7,75,172.9
Kerala,SR,8.900372741,76.56999263,03-11-2020,26.9,86,65.4
Tamil Nadu,SR,12.92038576,79.15004187,03-11-2020,26,73,317.2
Pondy,SR,11.93499371,79.83000037,03-11-2020,27.7,81,8.7
Bihar,ER,25.78541445,87.4799727,03-11-2020,25.3,57,83.7
Jharkhand,ER,23.80039349,86.41998572,03-11-2020,25.2,46,21.5
Odisha,ER,19.82042971,85.90001746,03-11-2020,26.8,85,80.6
West Bengal,ER,22.58039044,88.32994665,03-11-2020,27,81,144.9
Sikkim,ER,27.3333303,88.6166475,03-11-2020,15.4,78,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,03-11-2020,22.7,89,2.2
Assam,NER,26.7499809,94.21666744,03-11-2020,24.3,89,26.8
Manipur,NER,24.79997072,93.95001705,03-11-2020,21.6,92,2.4
